"","x"
"5182","contig_3049"
"5183","contig_3053"
"5184","contig_3055"
"5185","contig_3056"
"5186","contig_3060"
"5187","contig_3062"
"5188","contig_3067"
"5189","contig_3069"
"5190","contig_3083"
"5191","contig_3084"
"5192","contig_3085"
"5193","contig_309"
"5194","contig_3091"
"5195","contig_3093"
"5196","contig_3110"
"5197","contig_3113"
"5198","contig_3119"
"5199","contig_3120"
"5200","contig_3123"
"5201","contig_3125"
"5202","contig_3126"
"5203","contig_313"
"5204","contig_314"
"5205","contig_3142"
"5206","contig_3144"
"5207","contig_3149"
"5208","contig_3161"
"5209","contig_3163"
"5210","contig_3165"
"5211","contig_317"
"5212","contig_3172"
"5213","contig_3173"
"5214","contig_3174"
"5215","contig_3194"
"5216","contig_32"
"5217","contig_321"
"5218","contig_3212"
"5219","contig_3216"
"5220","contig_3220"
"5221","contig_3223"
"5222","contig_3225"
"5223","contig_3226"
"5224","contig_3228"
"5225","contig_323"
"5226","contig_3231"
"5227","contig_3236"
"5228","contig_3238"
"5229","contig_3247"
"5230","contig_3249"
"5231","contig_3258"
"5232","contig_3262"
"5233","contig_3263"
"5234","contig_3266"
"5235","contig_3268"
"5236","contig_327"
"5237","contig_3272"
"5238","contig_3273"
"5239","contig_3274"
"5240","contig_3276"
"5241","contig_328"
"5242","contig_3281"
"5243","contig_3283"
"5244","contig_3286"
"5245","contig_3289"
"5246","contig_3297"
"5247","contig_33"
"5248","contig_3309"
"5249","contig_3321"
"5250","contig_337"
"5251","contig_3374"
"5252","contig_3381"
"5253","contig_3383"
"5254","contig_3384"
"5255","contig_3392"
"5256","contig_3400"
"5257","contig_3401"
"5258","contig_3426"
"5259","contig_3439"
"5260","contig_3443"
"5261","contig_3447"
"5262","contig_3450"
"5263","contig_3452"
"5264","contig_3454"
"5265","contig_3458"
"5266","contig_346"
"5267","contig_3462"
"5268","contig_3481"
"5269","contig_3483"
"5270","contig_3500"
"5271","contig_3513"
"5272","contig_3516"
"5273","contig_3517"
"5274","contig_3519"
"5275","contig_3523"
"5276","contig_3524"
"5277","contig_3525"
"5278","contig_3536"
"5279","contig_3537"
"5280","contig_3540"
"5281","contig_3542"
"5282","contig_355"
"5283","contig_3559"
"5284","contig_356"
"5285","contig_3560"
"5286","contig_3561"
"5287","contig_3563"
"5288","contig_3564"
"5289","contig_3565"
"5290","contig_3571"
"5291","contig_3573"
"5292","contig_3578"
"5293","contig_3580"
"5294","contig_3581"
"5295","contig_3586"
"5296","contig_3589"
"5297","contig_3593"
"5298","contig_3594"
"5299","contig_3595"
"5300","contig_3596"
"5301","contig_36"
"5302","contig_3603"
"5303","contig_3608"
"5304","contig_3619"
"5305","contig_362"
"5306","contig_3628"
"5307","contig_3631"
"5308","contig_3632"
"5309","contig_3634"
"5310","contig_3637"
"5311","contig_3639"
"5312","contig_3641"
"5313","contig_3650"
"5314","contig_3651"
"5315","contig_3652"
"5316","contig_3653"
"5317","contig_3656"
"5318","contig_3658"
"5319","contig_3663"
"5320","contig_3667"
"5321","contig_3680"
"5322","contig_3681"
"5323","contig_3684"
"5324","contig_3686"
"5325","contig_3691"
"5326","contig_3692"
"5327","contig_3695"
"5328","contig_3699"
"5329","contig_3700"
"5330","contig_3701"
"5331","contig_3702"
"5332","contig_3703"
"5333","contig_3705"
"5334","contig_3707"
"5335","contig_3711"
"5336","contig_3716"
"5337","contig_3717"
"5338","contig_3719"
"5339","contig_3727"
"5340","contig_3734"
"5341","contig_3738"
"5342","contig_3739"
"5343","contig_3740"
"5344","contig_3741"
"5345","contig_3746"
"5346","contig_3747"
"5347","contig_3748"
"5348","contig_3753"
"5349","contig_3756"
"5350","contig_3758"
"5351","contig_3760"
"5352","contig_3770"
"5353","contig_3773"
"5354","contig_3776"
"5355","contig_3791"
"5356","contig_3803"
"5357","contig_3805"
"5358","contig_3807"
"5359","contig_3809"
"5360","contig_3810"
"5361","contig_3818"
"5362","contig_3819"
"5363","contig_3822"
"5364","contig_3824"
"5365","contig_3834"
"5366","contig_3843"
"5367","contig_3847"
"5368","contig_3851"
"5369","contig_3862"
"5370","contig_3869"
"5371","contig_3872"
"5372","contig_3878"
"5373","contig_3880"
"5374","contig_3886"
"5375","contig_3888"
"5376","contig_3890"
"5377","contig_3900"
"5378","contig_3902"
"5379","contig_3904"
"5380","contig_3905"
"5381","contig_3910"
"5382","contig_3911"
"5383","contig_3912"
"5384","contig_3925"
"5385","contig_393"
"5386","contig_3933"
"5387","contig_3936"
"5388","contig_3939"
"5389","contig_3940"
"5390","contig_3945"
"5391","contig_3946"
"5392","contig_3964"
"5393","contig_3967"
"5394","contig_3969"
"5395","contig_3970"
"5396","contig_3980"
"5397","contig_3981"
"5398","contig_3987"
"5399","contig_3990"
"5400","contig_3991"
"5401","contig_3996"
"5402","contig_40"
"5403","contig_4001"
"5404","contig_4011"
"5405","contig_4015"
"5406","contig_4016"
"5407","contig_4017"
"5408","contig_4023"
"5409","contig_4025"
"5410","contig_4026"
"5411","contig_4029"
"5412","contig_4033"
"5413","contig_4035"
"5414","contig_4037"
"5415","contig_4041"
"5416","contig_4055"
"5417","contig_4056"
"5418","contig_4062"
"5419","contig_4068"
"5420","contig_4074"
"5421","contig_4075"
"5422","contig_4077"
"5423","contig_4079"
"5424","contig_4081"
"5425","contig_4085"
"5426","contig_4086"
"5427","contig_4087"
"5428","contig_4088"
"5429","contig_4092"
"5430","contig_4094"
"5431","contig_41"
"5432","contig_4101"
"5433","contig_4108"
"5434","contig_4120"
"5435","contig_4126"
"5436","contig_4128"
"5437","contig_4134"
"5438","contig_4143"
"5439","contig_4148"
"5440","contig_4152"
"5441","contig_4154"
"5442","contig_4158"
"5443","contig_4166"
"5444","contig_4167"
"5445","contig_4178"
"5446","contig_4180"
"5447","contig_4186"
"5448","contig_4202"
"5449","contig_4205"
"5450","contig_4206"
"5451","contig_4214"
"5452","contig_4216"
"5453","contig_4218"
"5454","contig_4228"
"5455","contig_4229"
"5456","contig_4234"
"5457","contig_4235"
"5458","contig_4242"
"5459","contig_4252"
"5460","contig_4254"
"5461","contig_4256"
"5462","contig_4258"
"5463","contig_4259"
"5464","contig_4261"
"5465","contig_4265"
"5466","contig_4269"
"5467","contig_4276"
"5468","contig_4277"
"5469","contig_4280"
"5470","contig_4283"
"5471","contig_4287"
"5472","contig_4289"
"5473","contig_4299"
"5474","contig_4300"
"5475","contig_4301"
"5476","contig_4304"
"5477","contig_4324"
"5478","contig_4327"
"5479","contig_4330"
"5480","contig_4334"
"5481","contig_4338"
"5482","contig_4340"
"5483","contig_4341"
"5484","contig_4342"
"5485","contig_4353"
"5486","contig_4356"
"5487","contig_4358"
"5488","contig_4363"
"5489","contig_4364"
"5490","contig_4367"
"5491","contig_4369"
"5492","contig_4370"
"5493","contig_4372"
"5494","contig_4378"
"5495","contig_4381"
"5496","contig_4387"
"5497","contig_4389"
"5498","contig_4391"
"5499","contig_44"
"5500","contig_4406"
"5501","contig_4410"
"5502","contig_4428"
"5503","contig_4430"
"5504","contig_4443"
"5505","contig_4444"
"5506","contig_4445"
"5507","contig_4449"
"5508","contig_4453"
"5509","contig_4454"
"5510","contig_4457"
"5511","contig_4460"
"5512","contig_4462"
"5513","contig_4464"
"5514","contig_4475"
"5515","contig_4483"
"5516","contig_4484"
"5517","contig_4485"
"5518","contig_4486"
"5519","contig_4496"
"5520","contig_4498"
"5521","contig_45"
"5522","contig_4500"
"5523","contig_4504"
"5524","contig_4512"
"5525","contig_4514"
"5526","contig_4517"
"5527","contig_4519"
"5528","contig_4523"
"5529","contig_453"
"5530","contig_4537"
"5531","contig_4539"
"5532","contig_4540"
"5533","contig_4543"
"5534","contig_4549"
"5535","contig_4555"
"5536","contig_4563"
"5537","contig_4568"
"5538","contig_4569"
"5539","contig_4573"
"5540","contig_4579"
"5541","contig_4582"
"5542","contig_4585"
"5543","contig_4587"
"5544","contig_4592"
"5545","contig_4593"
"5546","contig_4595"
"5547","contig_4596"
"5548","contig_4600"
"5549","contig_4602"
"5550","contig_4604"
"5551","contig_4613"
"5552","contig_4614"
"5553","contig_4619"
"5554","contig_4620"
"5555","contig_4621"
"5556","contig_4624"
"5557","contig_4625"
"5558","contig_4626"
"5559","contig_4627"
"5560","contig_4629"
"5561","contig_4632"
"5562","contig_4636"
"5563","contig_4644"
"5564","contig_4646"
"5565","contig_4648"
"5566","contig_4665"
"5567","contig_4667"
"5568","contig_4670"
"5569","contig_4671"
"5570","contig_4676"
"5571","contig_4681"
"5572","contig_4688"
"5573","contig_4699"
"5574","contig_4730"
"5575","contig_4740"
"5576","contig_4752"
"5577","contig_4783"
"5578","contig_4786"
"5579","contig_4797"
"5580","contig_48"
"5581","contig_4800"
"5582","contig_4805"
"5583","contig_4813"
"5584","contig_4832"
"5585","contig_4849"
"5586","contig_4851"
"5587","contig_4852"
"5588","contig_4853"
"5589","contig_4856"
"5590","contig_4858"
"5591","contig_4880"
"5592","contig_4881"
"5593","contig_4889"
"5594","contig_4894"
"5595","contig_4899"
"5596","contig_4912"
"5597","contig_4921"
"5598","contig_4923"
"5599","contig_4924"
"5600","contig_4925"
"5601","contig_4932"
"5602","contig_4936"
"5603","contig_4937"
"5604","contig_4952"
"5605","contig_4968"
"5606","contig_4974"
"5607","contig_4977"
"5608","contig_4978"
"5609","contig_4982"
"5610","contig_4984"
"5611","contig_4988"
"5612","contig_4989"
"5613","contig_4990"
"5614","contig_4992"
"5615","contig_4995"
"5616","contig_4996"
"5617","contig_4998"
"5618","contig_50"
"5619","contig_5000"
"5620","contig_5002"
"5621","contig_5003"
"5622","contig_5005"
"5623","contig_5007"
"5624","contig_5008"
"5625","contig_5013"
"5626","contig_5016"
"5627","contig_5018"
"5628","contig_5026"
"5629","contig_5029"
"5630","contig_5033"
"5631","contig_5040"
"5632","contig_5041"
"5633","contig_5042"
"5634","contig_5044"
"5635","contig_5045"
"5636","contig_5067"
"5637","contig_5068"
"5638","contig_5077"
"5639","contig_5078"
"5640","contig_5080"
"5641","contig_5081"
"5642","contig_5086"
"5643","contig_5088"
"5644","contig_5097"
"5645","contig_51"
"5646","contig_5107"
"5647","contig_5116"
"5648","contig_5117"
"5649","contig_5126"
"5650","contig_5129"
"5651","contig_5131"
"5652","contig_5138"
"5653","contig_5139"
"5654","contig_5141"
"5655","contig_5154"
"5656","contig_5155"
"5657","contig_5156"
"5658","contig_5167"
"5659","contig_5183"
"5660","contig_5186"
"5661","contig_5194"
"5662","contig_5196"
"5663","contig_5198"
"5664","contig_5201"
"5665","contig_5205"
"5666","contig_5207"
"5667","contig_5208"
"5668","contig_5212"
"5669","contig_5218"
"5670","contig_5222"
"5671","contig_5225"
"5672","contig_5229"
"5673","contig_5235"
"5674","contig_5246"
"5675","contig_5251"
"5676","contig_5269"
"5677","contig_5271"
"5678","contig_5273"
"5679","contig_5277"
"5680","contig_5278"
"5681","contig_5281"
"5682","contig_5282"
"5683","contig_5283"
"5684","contig_5284"
"5685","contig_5288"
"5686","contig_5296"
"5687","contig_53"
"5688","contig_5315"
"5689","contig_5316"
"5690","contig_5317"
"5691","contig_5318"
"5692","contig_5324"
"5693","contig_5325"
"5694","contig_5330"
"5695","contig_5332"
"5696","contig_5334"
"5697","contig_5335"
"5698","contig_5341"
"5699","contig_5342"
"5700","contig_5344"
"5701","contig_5349"
"5702","contig_5350"
"5703","contig_5354"
"5704","contig_5357"
"5705","contig_5358"
"5706","contig_5361"
"5707","contig_5365"
"5708","contig_5370"
"5709","contig_5372"
"5710","contig_5373"
"5711","contig_5381"
"5712","contig_5393"
"5713","contig_5394"
"5714","contig_5396"
"5715","contig_5399"
"5716","contig_541"
"5717","contig_5413"
"5718","contig_542"
"5719","contig_5420"
"5720","contig_5421"
"5721","contig_5423"
"5722","contig_5432"
"5723","contig_5437"
"5724","contig_5438"
"5725","contig_5439"
"5726","contig_5449"
"5727","contig_5450"
"5728","contig_5453"
"5729","contig_5470"
"5730","contig_5477"
"5731","contig_5480"
"5732","contig_5486"
"5733","contig_55"
"5734","contig_5507"
"5735","contig_5510"
"5736","contig_5512"
"5737","contig_5518"
"5738","contig_5527"
"5739","contig_5530"
"5740","contig_5531"
"5741","contig_5533"
"5742","contig_5535"
"5743","contig_5536"
"5744","contig_5540"
"5745","contig_5549"
"5746","contig_5550"
"5747","contig_5560"
"5748","contig_5561"
"5749","contig_5569"
"5750","contig_5572"
"5751","contig_5574"
"5752","contig_5577"
"5753","contig_5578"
"5754","contig_5579"
"5755","contig_5591"
"5756","contig_5592"
"5757","contig_5594"
"5758","contig_5595"
"5759","contig_5602"
"5760","contig_5609"
"5761","contig_5611"
"5762","contig_5614"
"5763","contig_5615"
"5764","contig_5616"
"5765","contig_5621"
"5766","contig_5622"
"5767","contig_5623"
"5768","contig_5632"
"5769","contig_5635"
"5770","contig_5636"
"5771","contig_5646"
"5772","contig_5648"
"5773","contig_5649"
"5774","contig_5650"
"5775","contig_5657"
"5776","contig_5660"
"5777","contig_5667"
"5778","contig_5670"
"5779","contig_5671"
"5780","contig_5676"
"5781","contig_5678"
"5782","contig_5681"
"5783","contig_5686"
"5784","contig_5688"
"5785","contig_5697"
"5786","contig_5698"
"5787","contig_5706"
"5788","contig_5709"
"5789","contig_5711"
"5790","contig_5716"
"5791","contig_5726"
"5792","contig_5730"
"5793","contig_5740"
"5794","contig_5745"
"5795","contig_5758"
"5796","contig_576"
"5797","contig_5765"
"5798","contig_5776"
"5799","contig_5780"
"5800","contig_5784"
"5801","contig_5785"
"5802","contig_5788"
"5803","contig_5790"
"5804","contig_5795"
"5805","contig_5796"
"5806","contig_5797"
"5807","contig_5798"
"5808","contig_5802"
"5809","contig_5803"
"5810","contig_5809"
"5811","contig_5812"
"5812","contig_5813"
"5813","contig_5815"
"5814","contig_5829"
"5815","contig_5836"
"5816","contig_5847"
"5817","contig_5850"
"5818","contig_5851"
"5819","contig_5854"
"5820","contig_5857"
"5821","contig_5863"
"5822","contig_5865"
"5823","contig_5871"
"5824","contig_5877"
"5825","contig_5898"
"5826","contig_5900"
"5827","contig_5904"
"5828","contig_5907"
"5829","contig_5920"
"5830","contig_5924"
"5831","contig_5927"
"5832","contig_5929"
"5833","contig_5932"
"5834","contig_5936"
"5835","contig_5941"
"5836","contig_5942"
"5837","contig_5947"
"5838","contig_5949"
"5839","contig_5950"
"5840","contig_5955"
"5841","contig_5956"
"5842","contig_5972"
"5843","contig_5973"
"5844","contig_5974"
"5845","contig_5977"
"5846","contig_5981"
"5847","contig_5996"
"5848","contig_6001"
"5849","contig_6004"
"5850","contig_6005"
"5851","contig_6008"
"5852","contig_6009"
"5853","contig_602"
"5854","contig_6020"
"5855","contig_6024"
"5856","contig_6036"
"5857","contig_6037"
"5858","contig_6041"
"5859","contig_6043"
"5860","contig_6046"
"5861","contig_6047"
"5862","contig_6052"
"5863","contig_6053"
"5864","contig_6056"
"5865","contig_6063"
"5866","contig_6065"
"5867","contig_6066"
"5868","contig_6068"
"5869","contig_6069"
"5870","contig_6072"
"5871","contig_6073"
"5872","contig_6080"
"5873","contig_6091"
"5874","contig_6093"
"5875","contig_6099"
"5876","contig_6100"
"5877","contig_6101"
"5878","contig_6102"
"5879","contig_6106"
"5880","contig_6108"
"5881","contig_6110"
"5882","contig_6116"
"5883","contig_6130"
"5884","contig_6131"
"5885","contig_6133"
"5886","contig_6143"
"5887","contig_6172"
"5888","contig_6177"
"5889","contig_6178"
"5890","contig_6182"
"5891","contig_62"
"5892","contig_620"
"5893","contig_6209"
"5894","contig_6213"
"5895","contig_6214"
"5896","contig_6222"
"5897","contig_6224"
"5898","contig_6236"
"5899","contig_6239"
"5900","contig_6241"
"5901","contig_6242"
"5902","contig_6250"
"5903","contig_6257"
"5904","contig_6261"
"5905","contig_6262"
"5906","contig_6263"
"5907","contig_6264"
"5908","contig_6275"
"5909","contig_6278"
"5910","contig_6279"
"5911","contig_6282"
"5912","contig_6284"
"5913","contig_6287"
"5914","contig_6288"
"5915","contig_6295"
"5916","contig_6299"
"5917","contig_6300"
"5918","contig_6301"
"5919","contig_6304"
"5920","contig_6305"
"5921","contig_6307"
"5922","contig_6310"
"5923","contig_632"
"5924","contig_6324"
"5925","contig_6326"
"5926","contig_6327"
"5927","contig_6330"
"5928","contig_6334"
"5929","contig_6342"
"5930","contig_6343"
"5931","contig_6345"
"5932","contig_6346"
"5933","contig_6347"
"5934","contig_6351"
"5935","contig_6352"
"5936","contig_6354"
"5937","contig_6376"
"5938","contig_6390"
"5939","contig_6392"
"5940","contig_6401"
"5941","contig_6407"
"5942","contig_6409"
"5943","contig_6414"
"5944","contig_6429"
"5945","contig_6430"
"5946","contig_6432"
"5947","contig_6435"
"5948","contig_6439"
"5949","contig_6447"
"5950","contig_6449"
"5951","contig_6453"
"5952","contig_6454"
"5953","contig_6459"
"5954","contig_6468"
"5955","contig_6473"
"5956","contig_6485"
"5957","contig_6489"
"5958","contig_6494"
"5959","contig_6495"
"5960","contig_6506"
"5961","contig_6507"
"5962","contig_6508"
"5963","contig_6509"
"5964","contig_6510"
"5965","contig_6518"
"5966","contig_6530"
"5967","contig_6531"
"5968","contig_6533"
"5969","contig_6535"
"5970","contig_6541"
"5971","contig_6549"
"5972","contig_6555"
"5973","contig_6566"
"5974","contig_6576"
"5975","contig_6577"
"5976","contig_6580"
"5977","contig_6581"
"5978","contig_6582"
"5979","contig_6587"
"5980","contig_6591"
"5981","contig_6597"
"5982","contig_66"
"5983","contig_6600"
"5984","contig_6604"
"5985","contig_6606"
"5986","contig_6607"
"5987","contig_6610"
"5988","contig_6611"
"5989","contig_6612"
"5990","contig_6613"
"5991","contig_6614"
"5992","contig_6619"
"5993","contig_6622"
"5994","contig_6625"
"5995","contig_6627"
"5996","contig_6640"
"5997","contig_6641"
"5998","contig_6648"
"5999","contig_6649"
"6000","contig_6651"
"6001","contig_6662"
"6002","contig_6670"
"6003","contig_6673"
"6004","contig_6681"
"6005","contig_6689"
"6006","contig_6690"
"6007","contig_6694"
"6008","contig_6695"
"6009","contig_6699"
"6010","contig_6700"
"6011","contig_6702"
"6012","contig_6705"
"6013","contig_6707"
"6014","contig_6708"
"6015","contig_6715"
"6016","contig_6724"
"6017","contig_6728"
"6018","contig_6730"
"6019","contig_6731"
"6020","contig_6734"
"6021","contig_6740"
"6022","contig_6741"
"6023","contig_6753"
"6024","contig_6755"
"6025","contig_6756"
"6026","contig_6763"
"6027","contig_6764"
"6028","contig_6766"
"6029","contig_6767"
"6030","contig_6769"
"6031","contig_6773"
"6032","contig_6774"
"6033","contig_6776"
"6034","contig_6779"
"6035","contig_6781"
"6036","contig_6782"
"6037","contig_6787"
"6038","contig_6788"
"6039","contig_6792"
"6040","contig_6793"
"6041","contig_6798"
"6042","contig_680"
"6043","contig_6800"
"6044","contig_6801"
"6045","contig_6804"
"6046","contig_6805"
"6047","contig_6807"
"6048","contig_6812"
"6049","contig_6813"
"6050","contig_6814"
"6051","contig_6838"
"6052","contig_684"
"6053","contig_6842"
"6054","contig_6847"
"6055","contig_6850"
"6056","contig_6853"
"6057","contig_6860"
"6058","contig_6862"
"6059","contig_6866"
"6060","contig_6867"
"6061","contig_6881"
"6062","contig_6884"
"6063","contig_6887"
"6064","contig_6888"
"6065","contig_6889"
"6066","contig_6896"
"6067","contig_6898"
"6068","contig_6905"
"6069","contig_6907"
"6070","contig_6910"
"6071","contig_6911"
"6072","contig_6915"
"6073","contig_6918"
"6074","contig_6920"
"6075","contig_6925"
"6076","contig_6927"
"6077","contig_6930"
"6078","contig_6935"
"6079","contig_6939"
"6080","contig_6942"
"6081","contig_6948"
"6082","contig_6949"
"6083","contig_6954"
"6084","contig_6959"
"6085","contig_6962"
"6086","contig_6963"
"6087","contig_6965"
"6088","contig_6971"
"6089","contig_6979"
"6090","contig_6985"
"6091","contig_6986"
"6092","contig_6990"
"6093","contig_7001"
"6094","contig_7005"
"6095","contig_7006"
"6096","contig_7008"
"6097","contig_701"
"6098","contig_7013"
"6099","contig_7018"
"6100","contig_7022"
"6101","contig_7026"
"6102","contig_7034"
"6103","contig_7041"
"6104","contig_7042"
"6105","contig_7046"
"6106","contig_7048"
"6107","contig_7058"
"6108","contig_7073"
"6109","contig_7074"
"6110","contig_7078"
"6111","contig_7081"
"6112","contig_7089"
"6113","contig_7090"
"6114","contig_7092"
"6115","contig_7095"
"6116","contig_7102"
"6117","contig_7103"
"6118","contig_7108"
"6119","contig_7115"
"6120","contig_7118"
"6121","contig_7128"
"6122","contig_7130"
"6123","contig_7132"
"6124","contig_7134"
"6125","contig_7136"
"6126","contig_7141"
"6127","contig_7146"
"6128","contig_7152"
"6129","contig_7158"
"6130","contig_7164"
"6131","contig_7165"
"6132","contig_7169"
"6133","contig_7172"
"6134","contig_7175"
"6135","contig_7192"
"6136","contig_7193"
"6137","contig_7195"
"6138","contig_7201"
"6139","contig_722"
"6140","contig_7230"
"6141","contig_7237"
"6142","contig_7246"
"6143","contig_7252"
"6144","contig_7253"
"6145","contig_7255"
"6146","contig_7256"
"6147","contig_7257"
"6148","contig_7260"
"6149","contig_7261"
"6150","contig_7270"
"6151","contig_7274"
"6152","contig_7277"
"6153","contig_7280"
"6154","contig_7284"
"6155","contig_7285"
"6156","contig_7289"
"6157","contig_7292"
"6158","contig_7295"
"6159","contig_7299"
"6160","contig_7300"
"6161","contig_7304"
"6162","contig_7305"
"6163","contig_7306"
"6164","contig_7307"
"6165","contig_7308"
"6166","contig_7309"
"6167","contig_7310"
"6168","contig_7311"
"6169","contig_7312"
"6170","contig_7316"
"6171","contig_7318"
"6172","contig_7323"
"6173","contig_7326"
"6174","contig_7327"
"6175","contig_7330"
"6176","contig_7331"
"6177","contig_7332"
"6178","contig_7334"
"6179","contig_7347"
"6180","contig_7348"
"6181","contig_7350"
"6182","contig_7362"
"6183","contig_7367"
"6184","contig_7368"
"6185","contig_7369"
"6186","contig_737"
"6187","contig_7371"
"6188","contig_7372"
"6189","contig_7374"
"6190","contig_7381"
"6191","contig_7383"
"6192","contig_7386"
"6193","contig_7392"
"6194","contig_7395"
"6195","contig_7396"
"6196","contig_7405"
"6197","contig_7407"
"6198","contig_7408"
"6199","contig_7411"
"6200","contig_7415"
"6201","contig_7416"
"6202","contig_7424"
"6203","contig_7428"
"6204","contig_7429"
"6205","contig_7431"
"6206","contig_7433"
"6207","contig_7437"
"6208","contig_7439"
"6209","contig_744"
"6210","contig_7446"
"6211","contig_7448"
"6212","contig_7450"
"6213","contig_7451"
"6214","contig_7454"
"6215","contig_7461"
"6216","contig_7464"
"6217","contig_7466"
"6218","contig_7467"
"6219","contig_7470"
"6220","contig_7473"
"6221","contig_7476"
"6222","contig_7477"
"6223","contig_7478"
"6224","contig_7479"
"6225","contig_7480"
"6226","contig_7481"
"6227","contig_7482"
"6228","contig_7483"
"6229","contig_7486"
"6230","contig_7487"
"6231","contig_7488"
"6232","contig_7492"
"6233","contig_7495"
"6234","contig_7496"
"6235","contig_7503"
"6236","contig_7504"
"6237","contig_7505"
"6238","contig_7507"
"6239","contig_7508"
"6240","contig_7509"
"6241","contig_7511"
"6242","contig_7526"
"6243","contig_7531"
"6244","contig_7532"
"6245","contig_7535"
"6246","contig_7539"
"6247","contig_7552"
"6248","contig_7554"
"6249","contig_7555"
"6250","contig_7557"
"6251","contig_7563"
"6252","contig_7565"
"6253","contig_7566"
"6254","contig_7577"
"6255","contig_7591"
"6256","contig_7597"
"6257","contig_7599"
"6258","contig_7602"
"6259","contig_7603"
"6260","contig_7611"
"6261","contig_7613"
"6262","contig_7625"
"6263","contig_7629"
"6264","contig_7632"
"6265","contig_7645"
"6266","contig_7651"
"6267","contig_7655"
"6268","contig_7658"
"6269","contig_7661"
"6270","contig_7665"
"6271","contig_7666"
"6272","contig_7667"
"6273","contig_7674"
"6274","contig_7675"
"6275","contig_7683"
"6276","contig_7685"
"6277","contig_7686"
"6278","contig_7690"
"6279","contig_7693"
"6280","contig_7698"
"6281","contig_7710"
"6282","contig_7712"
"6283","contig_7717"
"6284","contig_7721"
"6285","contig_7724"
"6286","contig_7726"
"6287","contig_7728"
"6288","contig_7731"
"6289","contig_7732"
"6290","contig_7733"
"6291","contig_7735"
"6292","contig_7738"
"6293","contig_7739"
"6294","contig_7741"
"6295","contig_7745"
"6296","contig_7746"
"6297","contig_7752"
"6298","contig_7753"
"6299","contig_7754"
"6300","contig_7761"
"6301","contig_7763"
"6302","contig_7770"
"6303","contig_7774"
"6304","contig_7775"
"6305","contig_7776"
"6306","contig_7778"
"6307","contig_7779"
"6308","contig_7787"
"6309","contig_779"
"6310","contig_7791"
"6311","contig_7795"
"6312","contig_7796"
"6313","contig_7797"
"6314","contig_7803"
"6315","contig_7820"
"6316","contig_7822"
"6317","contig_7825"
"6318","contig_7828"
"6319","contig_783"
"6320","contig_7837"
"6321","contig_7838"
"6322","contig_7841"
"6323","contig_7849"
"6324","contig_7855"
"6325","contig_7860"
"6326","contig_7863"
"6327","contig_7865"
"6328","contig_7873"
"6329","contig_7875"
"6330","contig_7880"
"6331","contig_7883"
"6332","contig_7890"
"6333","contig_7897"
"6334","contig_7899"
"6335","contig_790"
"6336","contig_7903"
"6337","contig_7908"
"6338","contig_7913"
"6339","contig_7914"
"6340","contig_7915"
"6341","contig_7923"
"6342","contig_7931"
"6343","contig_7935"
"6344","contig_7942"
"6345","contig_7948"
"6346","contig_7953"
"6347","contig_7956"
"6348","contig_7957"
"6349","contig_7958"
"6350","contig_7960"
"6351","contig_7961"
"6352","contig_7962"
"6353","contig_7969"
"6354","contig_7976"
"6355","contig_7977"
"6356","contig_7978"
"6357","contig_7979"
"6358","contig_7982"
"6359","contig_7993"
"6360","contig_800"
"6361","contig_8000"
"6362","contig_8002"
"6363","contig_8006"
"6364","contig_8007"
"6365","contig_8008"
"6366","contig_8018"
"6367","contig_8021"
"6368","contig_8024"
"6369","contig_8025"
"6370","contig_8028"
"6371","contig_8047"
"6372","contig_8052"
"6373","contig_8053"
"6374","contig_8066"
"6375","contig_8067"
"6376","contig_8075"
"6377","contig_8077"
"6378","contig_8079"
"6379","contig_8081"
"6380","contig_8083"
"6381","contig_8087"
"6382","contig_8088"
"6383","contig_8093"
"6384","contig_8094"
"6385","contig_8099"
"6386","contig_8106"
"6387","contig_8112"
"6388","contig_8114"
"6389","contig_8122"
"6390","contig_8123"
"6391","contig_8125"
"6392","contig_8126"
"6393","contig_813"
"6394","contig_8140"
"6395","contig_8141"
"6396","contig_8146"
"6397","contig_8147"
"6398","contig_8150"
"6399","contig_8153"
"6400","contig_8155"
"6401","contig_8157"
"6402","contig_8160"
"6403","contig_8168"
"6404","contig_8173"
"6405","contig_8175"
"6406","contig_8176"
"6407","contig_8179"
"6408","contig_8182"
"6409","contig_8185"
"6410","contig_8186"
"6411","contig_8189"
"6412","contig_8199"
"6413","contig_8200"
"6414","contig_8205"
"6415","contig_8207"
"6416","contig_8208"
"6417","contig_821"
"6418","contig_8214"
"6419","contig_8220"
"6420","contig_8223"
"6421","contig_8224"
"6422","contig_8228"
"6423","contig_8231"
"6424","contig_8232"
"6425","contig_8234"
"6426","contig_8242"
"6427","contig_8243"
"6428","contig_8244"
"6429","contig_8246"
"6430","contig_8249"
"6431","contig_8252"
"6432","contig_8253"
"6433","contig_8259"
"6434","contig_8263"
"6435","contig_8267"
"6436","contig_8268"
"6437","contig_8273"
"6438","contig_8274"
"6439","contig_8275"
"6440","contig_8276"
"6441","contig_8283"
"6442","contig_8289"
"6443","contig_8290"
"6444","contig_8301"
"6445","contig_8302"
"6446","contig_8303"
"6447","contig_8306"
"6448","contig_8313"
"6449","contig_8314"
"6450","contig_8317"
"6451","contig_8319"
"6452","contig_832"
"6453","contig_8320"
"6454","contig_8324"
"6455","contig_8327"
"6456","contig_8330"
"6457","contig_8331"
